date,region,confirmed,death,released,vaccinatedOnce
2020-12-15,강원,834,12,629,
2020-12-15,충북,580,4,316,
2020-12-15,충남,1156,13,849,
2020-12-15,전북,521,2,366,
2020-12-15,전남,481,4,373,
2020-12-15,경북,1865,59,1671,
2020-12-15,경남,886,2,632,
2020-12-15,제주,127,0,78,
2020-12-15,검역,2296,1,1654,
2020-12-16,서울,13034,120,7690,
2020-12-16,부산,1338,21,862,
2020-12-16,대구,7411,200,7053,
2020-12-16,인천,1995,14,1436,
2020-12-16,광주,829,3,715,
2020-12-16,대전,672,6,522,
2020-12-16,울산,489,6,231,
2020-12-16,세종,128,0,110,
2020-12-16,경기,10581,144,7642,
2020-12-16,강원,842,12,641,
2020-12-16,충북,603,4,345,
2020-12-16,충남,1191,13,869,
2020-12-16,전북,596,3,382,
2020-12-16,전남,485,4,378,
2020-12-16,경북,1893,59,1676,
2020-12-16,경남,905,2,659,
2020-12-16,제주,142,0,82,
2020-12-16,검역,2302,1,1654,
2020-12-17,서울,13457,125,7921,
2020-12-17,부산,1382,22,907,
2020-12-17,대구,7432,200,7063,
2020-12-17,인천,2075,14,1461,
2020-12-17,광주,839,3,730,
2020-12-17,대전,683,6,535,
2020-12-17,울산,499,8,238,
2020-12-17,세종,128,0,116,
2020-12-17,경기,10872,151,7820,
2020-12-17,강원,851,13,655,
2020-12-17,충북,622,7,363,
2020-12-17,충남,1210,15,893,
2020-12-17,전북,615,4,405,
2020-12-17,전남,485,4,404,
2020-12-17,경북,1902,59,1686,
2020-12-17,경남,935,2,677,
2020-12-17,제주,154,0,82,
2020-12-17,검역,2309,1,1654,
2020-12-18,서울,13855,126,7996,
2020-12-18,부산,1421,26,925,
2020-12-18,대구,7452,200,7067,
2020-12-18,인천,2141,14,1498,
2020-12-18,광주,843,3,736,
2020-12-18,대전,688,6,545,
2020-12-18,울산,530,11,244,
2020-12-18,세종,128,0,116,
2020-12-18,경기,11174,153,7944,
2020-12-18,강원,869,13,661,
2020-12-18,충북,653,7,378,
2020-12-18,충남,1228,16,912,
2020-12-18,전북,631,4,419,
2020-12-18,전남,490,4,406,
2020-12-18,경북,1933,59,1697,
2020-12-18,경남,979,2,695,
2020-12-18,제주,181,0,86,
2020-12-18,검역,2318,1,1657,
2020-12-19,서울,14236,128,8031,
2020-12-19,부산,1460,27,952,
2020-12-19,대구,7472,200,7073,
2020-12-19,인천,2186,14,1513,
2020-12-19,광주,852,3,742,
2020-12-19,대전,693,6,551,
2020-12-19,울산,539,14,255,
2020-12-19,세종,128,0,118,
2020-12-19,경기,11449,155,8082,
2020-12-19,강원,896,13,676,
2020-12-19,충북,756,9,404,
2020-12-19,충남,1252,17,928,
2020-12-19,전북,646,5,430,
2020-12-19,전남,495,5,413,
2020-12-19,경북,1962,60,1703,
2020-12-19,경남,1011,2,715,
2020-12-19,제주,205,0,91,
2020-12-19,검역,2322,1,1657,
2020-12-20,서울,14709,130,8220,
2020-12-20,부산,1493,27,982,
2020-12-20,대구,7497,200,7075,
2020-12-20,인천,2248,15,1573,
2020-12-20,광주,866,3,747,
2020-12-20,대전,696,6,559,
2020-12-20,울산,545,14,270,
2020-12-20,세종,129,0,121,
2020-12-20,경기,11698,164,8082,
2020-12-20,강원,951,13,684,
2020-12-20,충북,770,11,415,
2020-12-20,충남,1272,17,942,
2020-12-20,전북,675,6,439,
2020-12-20,전남,499,5,418,
2020-12-20,경북,1987,60,1711,
2020-12-20,경남,1062,2,734,
2020-12-20,제주,229,0,93,
2020-12-20,검역,2331,1,1657,
2020-12-21,서울,15036,136,8370,
2020-12-21,부산,1513,28,1009,
2020-12-21,대구,7518,200,7082,
2020-12-21,인천,2336,15,1591,
2020-12-21,광주,879,3,751,
2020-12-21,대전,699,6,568,
2020-12-21,울산,562,16,280,
2020-12-21,세종,129,0,121,
2020-12-21,경기,11942,173,8235,
2020-12-21,강원,976,13,692,
2020-12-21,충북,803,13,424,
2020-12-21,충남,1288,18,950,
2020-12-21,전북,688,7,441,
2020-12-21,전남,508,5,418,
2020-12-21,경북,2035,61,1715,
2020-12-21,경남,1077,3,748,
2020-12-21,제주,252,0,102,
2020-12-21,검역,2340,1,1658,
2020-12-22,서울,15352,144,8562,
2020-12-22,부산,1539,28,1039,
2020-12-22,대구,7557,200,7098,
2020-12-22,인천,2381,19,1617,
2020-12-22,광주,905,3,755,
2020-12-22,대전,708,6,577,
2020-12-22,울산,568,17,299,
2020-12-22,세종,130,0,122,
2020-12-22,경기,12146,181,8608,
2020-12-22,강원,999,13,709,
2020-12-22,충북,834,15,441,
2020-12-22,충남,1305,19,974,
2020-12-22,전북,692,7,452,
2020-12-22,전남,513,5,425,
2020-12-22,경북,2094,61,1721,
2020-12-22,경남,1095,3,768,
2020-12-22,제주,271,0,103,
2020-12-22,검역,2358,1,1658,
2020-12-23,서울,15727,145,8864,
2020-12-23,부산,1571,28,1082,
2020-12-23,대구,7581,200,7122,
2020-12-23,인천,2430,20,1665,
2020-12-23,광주,941,4,771,
2020-12-23,대전,743,6,599,
2020-12-23,울산,586,20,333,
2020-12-23,세종,131,0,123,
2020-12-23,경기,12455,191,8786,
2020-12-23,강원,1012,13,720,
2020-12-23,충북,892,15,463,
2020-12-23,충남,1316,20,991,
2020-12-23,전북,713,7,467,
2020-12-23,전남,525,5,445,
2020-12-23,경북,2119,61,1734,
2020-12-23,경남,1124,3,796,
2020-12-23,제주,304,0,105,
2020-12-23,검역,2367,1,1660,
2020-12-24,서울,16046,147,9171,
2020-12-24,부산,1615,29,1092,
2020-12-24,대구,7607,200,7134,
2020-12-24,인천,2483,21,1703,
2020-12-24,광주,956,4,784,
2020-12-24,대전,754,6,604,
2020-12-24,울산,595,22,343,
2020-12-24,세종,133,0,123,
2020-12-24,경기,12740,201,8982,
2020-12-24,강원,1033,13,735,
2020-12-24,충북,939,15,484,
2020-12-24,충남,1347,21,1007,
2020-12-24,전북,725,7,483,
2020-12-24,전남,527,5,450,
2020-12-24,경북,2169,61,1742,
2020-12-24,경남,1145,3,811,
2020-12-24,제주,330,0,116,
2020-12-24,검역,2378,1,1661,
2020-12-25,서울,16598,148,9320,
2020-12-25,부산,1637,31,1143,
2020-12-25,대구,7630,201,7155,
2020-12-25,인천,2538,21,1726,
2020-12-25,광주,992,4,795,
2020-12-25,대전,767,6,622,
2020-12-25,울산,607,24,366,
2020-12-25,세종,134,0,124,
2020-12-25,경기,13003,207,9192,
2020-12-25,강원,1047,13,754,
2020-12-25,충북,981,18,516,
2020-12-25,충남,1427,22,1015,
2020-12-25,전북,739,8,495,
2020-12-25,전남,532,5,454,
2020-12-25,경북,2236,61,1758,
2020-12-25,경남,1160,3,834,
2020-12-25,제주,350,0,118,
2020-12-25,검역,2384,1,1661,
2020-12-26,서울,17063,155,9480,
2020-12-26,부산,1664,34,1167,
2020-12-26,대구,7643,201,7169,
2020-12-26,인천,2593,23,1750,
2020-12-26,광주,1020,5,802,
2020-12-26,대전,778,6,625,
2020-12-26,울산,615,24,375,
2020-12-26,세종,135,0,125,
2020-12-26,경기,13258,212,9350,
2020-12-26,강원,1083,13,766,
2020-12-26,충북,1019,19,521,
2020-12-26,충남,1488,22,1021,
2020-12-26,전북,776,8,515,
2020-12-26,전남,538,5,455,
2020-12-26,경북,2270,61,1762,
2020-12-26,경남,1182,4,847,
2020-12-26,제주,374,0,126,
2020-12-26,검역,2394,1,1676,
2020-12-27,서울,17425,157,9589,
2020-12-27,부산,1704,38,1206,
2020-12-27,대구,7664,201,7184,
2020-12-27,인천,2654,24,1802,
2020-12-27,광주,1037,5,803,
2020-12-27,대전,786,6,646,
2020-12-27,울산,616,25,375,
2020-12-27,세종,141,0,125,
2020-12-27,경기,13499,217,9463,
2020-12-27,강원,1106,13,774,
2020-12-27,충북,1043,20,544,
2020-12-27,충남,1546,22,1057,
2020-12-27,전북,784,8,530,
2020-12-27,전남,543,5,456,
2020-12-27,경북,2304,61,1790,
2020-12-27,경남,1226,4,869,
2020-12-27,제주,381,0,148,
2020-12-27,검역,2404,2,1679,
2020-12-28,서울,17725,159,9611,
2020-12-28,부산,1738,40,1238,
2020-12-28,대구,7688,201,7191,
2020-12-28,인천,2700,24,1831,
2020-12-28,광주,1049,6,810,
2020-12-28,대전,789,7,651,
2020-12-28,울산,618,26,380,
2020-12-28,세종,143,0,126,
2020-12-28,경기,13692,221,9463,
2020-12-28,강원,1133,13,781,
2020-12-28,충북,1074,20,548,
2020-12-28,충남,1581,22,1109,
2020-12-28,전북,785,8,540,
2020-12-28,전남,550,5,460,
2020-12-28,경북,2350,61,1800,
2020-12-28,경남,1251,4,892,
2020-12-28,제주,392,0,158,
2020-12-28,검역,2412,2,1679,
2020-12-29,서울,18245,167,10010,
2020-12-29,부산,1755,45,1261,
2020-12-29,대구,7717,201,7203,
2020-12-29,인천,2732,25,1935,
2020-12-29,광주,1064,6,825,
2020-12-29,대전,819,7,658,
2020-12-29,울산,622,26,401,
2020-12-29,세종,147,1,127,
2020-12-29,경기,13949,242,10144,
2020-12-29,강원,1154,13,808,
2020-12-29,충북,1096,21,562,
2020-12-29,충남,1608,22,1131,
2020-12-29,전북,793,11,561,
2020-12-29,전남,554,5,462,
2020-12-29,경북,2378,61,1816,
2020-12-29,경남,1267,4,940,
2020-12-29,제주,397,0,179,
2020-12-29,검역,2417,2,1680,
2020-12-30,서울,18633,172,10125,
2020-12-30,부산,1794,46,1300,
2020-12-30,대구,7768,201,7236,
2020-12-30,인천,2780,26,2039,
2020-12-30,광주,1073,6,833,
2020-12-30,대전,838,7,670,
2020-12-30,울산,638,26,426,
2020-12-30,세종,149,1,127,
2020-12-30,경기,14225,253,10356,
2020-12-30,강원,1171,13,831,
2020-12-30,충북,1141,23,587,
2020-12-30,충남,1635,22,1143,
2020-12-30,전북,825,11,607,
2020-12-30,전남,555,5,464,
2020-12-30,경북,2401,61,1842,
2020-12-30,경남,1303,4,977,
2020-12-30,제주,407,0,192,
2020-12-30,검역,2428,2,1680,
2020-12-31,서울,18999,177,10441,
2020-12-31,부산,1868,50,1343,
2020-12-31,대구,7801,201,7276,
2020-12-31,인천,2839,27,2082,
2020-12-31,광주,1081,6,847,
2020-12-31,대전,845,7,684,
2020-12-31,울산,673,26,439,
2020-12-31,세종,149,1,128,
2020-12-31,경기,14450,263,10535,
2020-12-31,강원,1207,13,873,
2020-12-31,충북,1163,23,608,
2020-12-31,충남,1653,23,1156,
2020-12-31,전북,837,11,631,
2020-12-31,전남,560,5,469,
2020-12-31,경북,2424,61,1874,
2020-12-31,경남,1325,4,1007,
2020-12-31,제주,416,0,198,
2020-12-31,검역,2441,2,1680,
2021-01-01,서울,19356,182,10787,
2021-01-01,부산,1925,50,1370,
2021-01-01,대구,7844,201,7294,
2021-01-01,인천,2904,29,2150,
2021-01-01,광주,1098,6,864,
2021-01-01,대전,856,7,689,
2021-01-01,울산,716,26,457,
2021-01-01,세종,150,1,129,
2021-01-01,경기,14734,271,10535,
2021-01-01,강원,1237,13,906,
2021-01-01,충북,1185,24,629,
2021-01-01,충남,1668,23,1180,
2021-01-01,전북,845,11,644,
2021-01-01,전남,566,5,475,
2021-01-01,경북,2448,62,1904,
2021-01-01,경남,1360,4,1041,
2021-01-01,제주,421,0,219,
2021-01-01,검역,2445,2,1680,
2021-01-02,서울,19606,186,10852,
2021-01-02,부산,1951,53,1399,
2021-01-02,대구,7873,202,7311,
2021-01-02,인천,2975,29,2174,
2021-01-02,광주,1111,6,871,
2021-01-02,대전,860,7,697,
2021-01-02,울산,733,27,473,
2021-01-02,세종,153,1,129,
2021-01-02,경기,14961,281,10893,
2021-01-02,강원,1268,13,917,
2021-01-02,충북,1221,28,638,
2021-01-02,충남,1675,24,1186,
2021-01-02,전북,856,11,648,
2021-01-02,전남,577,5,477,
2021-01-02,경북,2468,62,1926,
2021-01-02,경남,1397,5,1060,
2021-01-02,제주,434,0,246,
2021-01-02,검역,2459,2,1681,
2021-01-03,서울,19804,189,11521,
2021-01-03,부산,1970,57,1424,
2021-01-03,대구,7895,202,7328,
2021-01-03,인천,3023,30,2217,
2021-01-03,광주,1137,7,884,
2021-01-03,대전,868,7,714,
2021-01-03,울산,740,29,490,
2021-01-03,세종,154,1,131,
2021-01-03,경기,15165,286,10893,
2021-01-03,강원,1301,15,928,
2021-01-03,충북,1248,28,655,
2021-01-03,충남,1684,24,1190,
2021-01-03,전북,861,13,654,
2021-01-03,전남,589,5,483,
2021-01-03,경북,2482,62,1959,
2021-01-03,경남,1409,5,1079,
2021-01-03,제주,438,0,276,
2021-01-03,검역,2467,2,1681,
2021-01-04,서울,20133,193,11721,
2021-01-04,부산,2007,58,1447,
2021-01-04,대구,7924,203,7359,
2021-01-04,인천,3126,30,2249,
2021-01-04,광주,1211,7,889,
2021-01-04,대전,874,7,720,
2021-01-04,울산,745,30,498,
2021-01-04,세종,154,1,132,
2021-01-04,경기,15433,292,11190,
2021-01-04,강원,1329,17,938,
2021-01-04,충북,1271,28,676,
2021-01-04,충남,1707,25,1210,
2021-01-04,전북,874,16,664,
2021-01-04,전남,592,5,487,
2021-01-04,경북,2507,62,2003,
2021-01-04,경남,1442,5,1089,
2021-01-04,제주,448,0,287,
2021-01-04,검역,2478,2,1681,
2021-01-05,서울,20332,204,12095,
2021-01-05,부산,2022,60,1455,
2021-01-05,대구,7956,203,7392,
2021-01-05,인천,3175,32,2294,
2021-01-05,광주,1234,7,916,
2021-01-05,대전,882,7,733,
2021-01-05,울산,749,31,510,
2021-01-05,세종,154,1,133,
2021-01-05,경기,15663,295,11411,
2021-01-05,강원,1356,17,964,
2021-01-05,충북,1303,32,698,
2021-01-05,충남,1725,25,1243,
2021-01-05,전북,879,18,687,
2021-01-05,전남,596,6,492,
2021-01-05,경북,2531,62,2045,
2021-01-05,경남,1463,5,1110,
2021-01-05,제주,456,0,313,
2021-01-05,검역,2493,2,1681,
2021-01-06,서울,20595,207,12429,
2021-01-06,부산,2060,63,1496,
2021-01-06,대구,7977,203,7422,
2021-01-06,인천,3213,33,2308,
2021-01-06,광주,1264,7,936,
2021-01-06,대전,891,7,749,
2021-01-06,울산,751,31,525,
2021-01-06,세종,155,1,133,
2021-01-06,경기,15947,304,11538,
2021-01-06,강원,1372,17,1004,
2021-01-06,충북,1324,33,723,
2021-01-06,충남,1749,25,1287,
2021-01-06,전북,901,21,702,
2021-01-06,전남,597,6,500,
2021-01-06,경북,2559,62,2083,
2021-01-06,경남,1492,5,1143,
2021-01-06,제주,461,0,336,
2021-01-06,검역,2499,2,1681,
2021-01-07,서울,20892,213,12543,
2021-01-07,부산,2083,64,1522,
2021-01-07,대구,7987,203,7439,
2021-01-07,인천,3254,34,2412,
2021-01-07,광주,1292,8,959,
2021-01-07,대전,900,7,753,
2021-01-07,울산,760,32,532,
2021-01-07,세종,158,1,136,
2021-01-07,경기,16250,312,11695,
2021-01-07,강원,1402,17,1031,
2021-01-07,충북,1338,34,744,
2021-01-07,충남,1769,25,1321,
2021-01-07,전북,903,21,715,
2021-01-07,전남,598,6,511,
2021-01-07,경북,2595,62,2124,
2021-01-07,경남,1512,5,1174,
2021-01-07,제주,470,0,356,
2021-01-07,검역,2513,2,1682,
2021-01-08,서울,21083,223,12805,
2021-01-08,부산,2107,68,1557,
2021-01-08,대구,8005,203,7469,
2021-01-08,인천,3284,34,2475,
2021-01-08,광주,1313,9,965,
2021-01-08,대전,908,8,772,
2021-01-08,울산,770,32,546,
2021-01-08,세종,158,1,137,
2021-01-08,경기,16508,326,11826,
2021-01-08,강원,1413,18,1046,
2021-01-08,충북,1348,35,767,
2021-01-08,충남,1790,27,1349,
2021-01-08,전북,911,22,724,
2021-01-08,전남,598,6,514,
2021-01-08,경북,2625,62,2170,
2021-01-08,경남,1534,5,1199,
2021-01-08,제주,476,0,366,
2021-01-08,검역,2519,2,1682,
2021-01-09,서울,21271,223,13259,
2021-01-09,부산,2124,71,1585,
2021-01-09,대구,8018,203,7513,
2021-01-09,인천,3333,36,2522,
2021-01-09,광주,1319,9,1002,
2021-01-09,대전,913,10,781,
2021-01-09,울산,778,32,562,
2021-01-09,세종,158,1,138,
2021-01-09,경기,16719,335,11970,
2021-01-09,강원,1419,18,1077,
2021-01-09,충북,1378,36,795,
2021-01-09,충남,1817,27,1375,
2021-01-09,전북,925,24,750,
2021-01-09,전남,603,6,516,
2021-01-09,경북,2646,62,2194,
2021-01-09,경남,1560,5,1219,
2021-01-09,제주,481,0,384,
2021-01-09,검역,2529,2,1682,
2021-01-10,서울,21458,230,13800,
2021-01-10,부산,2158,74,1613,
2021-01-10,대구,8045,203,7557,
2021-01-10,인천,3366,36,2561,
2021-01-10,광주,1340,10,1011,
2021-01-10,대전,917,10,796,
2021-01-10,울산,812,32,613,
2021-01-10,세종,158,1,143,
2021-01-10,경기,16911,345,12189,
2021-01-10,강원,1439,20,1087,
2021-01-10,충북,1387,36,812,
2021-01-10,충남,1847,27,1385,
2021-01-10,전북,931,26,760,
2021-01-10,전남,607,6,519,
2021-01-10,경북,2665,62,2238,
2021-01-10,경남,1579,5,1248,
2021-01-10,제주,485,0,395,
2021-01-10,검역,2543,2,1682,
2021-01-11,서울,21599,239,15534,
2021-01-11,부산,2177,74,1659,
2021-01-11,대구,8056,203,7590,
2021-01-11,인천,3388,37,2589,
2021-01-11,광주,1364,10,1028,
2021-01-11,대전,918,10,798,
2021-01-11,울산,826,32,653,
2021-01-11,세종,158,1,144,
2021-01-11,경기,17058,349,12348,
2021-01-11,강원,1450,20,1105,
2021-01-11,충북,1397,36,824,
2021-01-11,충남,1858,27,1392,
2021-01-11,전북,938,26,762,
2021-01-11,전남,610,6,526,
2021-01-11,경북,2669,62,2259,
2021-01-11,경남,1592,6,1260,
2021-01-11,제주,487,0,399,
2021-01-11,검역,2554,2,1682,
2021-01-12,서울,21766,248,15938,
2021-01-12,부산,2198,77,1682,
2021-01-12,대구,8074,203,7622,
2021-01-12,인천,3409,38,2626,
2021-01-12,광주,1371,10,1049,
2021-01-12,대전,925,10,811,
2021-01-12,울산,833,33,670,
2021-01-12,세종,159,1,147,
2021-01-12,경기,17233,357,12584,
2021-01-12,강원,1457,21,1145,
2021-01-12,충북,1413,37,872,
2021-01-12,충남,1861,28,1415,
2021-01-12,전북,950,26,783,
2021-01-12,전남,612,6,530,
2021-01-12,경북,2677,62,2286,
2021-01-12,경남,1647,6,1314,
2021-01-12,제주,489,0,413,
2021-01-12,검역,2562,2,1682,
2021-01-13,서울,21918,250,16087,
2021-01-13,부산,2233,78,1721,
2021-01-13,대구,8087,203,7652,
2021-01-13,인천,3431,40,2666,
2021-01-13,광주,1375,10,1078,
2021-01-13,대전,934,11,820,
2021-01-13,울산,844,34,676,
2021-01-13,세종,159,1,148,
2021-01-13,경기,17434,364,13190,
2021-01-13,강원,1478,23,1171,
2021-01-13,충북,1424,37,903,
2021-01-13,충남,1866,28,1431,
2021-01-13,전북,958,30,789,
2021-01-13,전남,612,6,533,
2021-01-13,경북,2700,62,2313,
2021-01-13,경남,1689,6,1343,
2021-01-13,제주,490,0,426,
2021-01-13,검역,2565,2,1689,
2021-01-14,서울,22052,252,16304,
2021-01-14,부산,2273,81,1743,
2021-01-14,대구,8098,203,7687,
2021-01-14,인천,3456,40,2726,
2021-01-14,광주,1406,10,1101,
2021-01-14,대전,937,11,833,
2021-01-14,울산,854,34,689,
2021-01-14,세종,161,1,148,
2021-01-14,경기,17605,367,13472,
2021-01-14,강원,1489,24,1193,
2021-01-14,충북,1442,37,964,
2021-01-14,충남,1878,28,1550,
2021-01-14,전북,961,30,809,
2021-01-14,전남,618,6,539,
2021-01-14,경북,2718,63,2345,
2021-01-14,경남,1705,6,1370,
2021-01-14,제주,492,0,436,
2021-01-14,검역,2576,2,1863,
2021-01-15,서울,22179,254,16518,
2021-01-15,부산,2320,83,1781,
2021-01-15,대구,8109,204,7708,
2021-01-15,인천,3480,41,2823,
2021-01-15,광주,1412,12,1134,
2021-01-15,대전,940,12,836,
2021-01-15,울산,860,36,695,
2021-01-15,세종,165,1,149,
2021-01-15,경기,17791,376,13672,
2021-01-15,강원,1502,24,1193,
2021-01-15,충북,1451,38,1003,
2021-01-15,충남,1884,28,1581,
2021-01-15,전북,967,30,823,
2021-01-15,전남,631,6,540,
2021-01-15,경북,2741,63,2370,
2021-01-15,경남,1727,7,1399,
2021-01-15,제주,493,0,445,
2021-01-15,검역,2581,2,1866,
2021-01-16,서울,22335,262,16885,
2021-01-16,부산,2381,84,1816,
2021-01-16,대구,8132,204,7731,
2021-01-16,인천,3513,42,2885,
2021-01-16,광주,1418,12,1150,
2021-01-16,대전,945,12,851,
2021-01-16,울산,868,36,700,
2021-01-16,세종,166,1,152,
2021-01-16,경기,17959,380,13949,
2021-01-16,강원,1525,24,1235,
2021-01-16,충북,1457,38,1050,
2021-01-16,충남,1892,29,1616,
2021-01-16,전북,984,33,835,
2021-01-16,전남,644,6,542,
2021-01-16,경북,2761,64,2406,
2021-01-16,경남,1747,7,1429,
2021-01-16,제주,497,0,453,
2021-01-16,검역,2589,2,1869,
2021-01-17,서울,22480,265,17093,
2021-01-17,부산,2415,84,1851,
2021-01-17,대구,8147,205,7751,
2021-01-17,인천,3548,42,2922,
2021-01-17,광주,1433,12,1188,
2021-01-17,대전,948,12,855,
2021-01-17,울산,886,36,706,
2021-01-17,세종,167,1,154,
2021-01-17,경기,18134,384,14178,
2021-01-17,강원,1529,24,1251,
2021-01-17,충북,1464,41,1081,
2021-01-17,충남,1899,30,1637,
2021-01-17,전북,989,34,837,
2021-01-17,전남,659,6,542,
2021-01-17,경북,2776,64,2436,
2021-01-17,경남,1765,7,1439,
2021-01-17,제주,497,0,462,
2021-01-17,검역,2597,2,1870,
2021-01-18,서울,22612,271,17211,
2021-01-18,부산,2425,84,1864,
2021-01-18,대구,8160,205,7763,
2021-01-18,인천,3561,42,2944,
2021-01-18,광주,1444,12,1192,
2021-01-18,대전,950,12,858,
2021-01-18,울산,892,36,712,
2021-01-18,세종,169,1,154,
2021-01-18,경기,18239,389,14375,
2021-01-18,강원,1545,25,1258,
2021-01-18,충북,1473,44,1085,
2021-01-18,충남,1910,30,1651,
2021-01-18,전북,992,34,843,
2021-01-18,전남,663,6,552,
2021-01-18,경북,2794,64,2445,
2021-01-18,경남,1787,7,1462,
2021-01-18,제주,499,0,467,
2021-01-18,검역,2607,2,1887,
2021-01-19,서울,22713,277,17487,
2021-01-19,부산,2442,85,1894,
2021-01-19,대구,8176,206,7787,
2021-01-19,인천,3580,44,3011,
2021-01-19,광주,1452,13,1214,
2021-01-19,대전,957,12,866,
2021-01-19,울산,900,36,724,
2021-01-19,세종,172,1,155,
2021-01-19,경기,18378,393,14538,
2021-01-19,강원,1562,27,1272,
2021-01-19,충북,1478,46,1103,
2021-01-19,충남,1918,30,1667,
2021-01-19,전북,995,34,850,
2021-01-19,전남,669,6,555,
2021-01-19,경북,2803,64,2489,
2021-01-19,경남,1798,7,1488,
2021-01-19,제주,500,0,476,
2021-01-19,검역,2615,2,1892,
2021-01-20,서울,22856,279,17762,
2021-01-20,부산,2455,85,1917,
2021-01-20,대구,8188,206,7805,
2021-01-20,인천,3596,44,3036,
2021-01-20,광주,1463,14,1229,
2021-01-20,대전,958,12,880,
2021-01-20,울산,903,36,757,
2021-01-20,세종,172,1,156,
2021-01-20,경기,18517,399,14732,
2021-01-20,강원,1573,28,1281,
2021-01-20,충북,1481,47,1126,
2021-01-20,충남,1926,30,1690,
2021-01-20,전북,997,40,853,
2021-01-20,전남,678,6,560,
2021-01-20,경북,2810,64,2514,
2021-01-20,경남,1817,7,1507,
2021-01-20,제주,506,0,481,
2021-01-20,검역,2616,2,1894,
2021-01-21,서울,22981,285,17987,
2021-01-21,부산,2474,86,1956,
2021-01-21,대구,8195,206,7825,
2021-01-21,인천,3619,44,3056,
2021-01-21,광주,1469,14,1250,
2021-01-21,대전,958,12,893,
2021-01-21,울산,906,36,772,
2021-01-21,세종,173,1,156,
2021-01-21,경기,18655,403,14904,
2021-01-21,강원,1581,29,1299,
2021-01-21,충북,1488,48,1152,
2021-01-21,충남,1936,31,1728,
2021-01-21,전북,1002,41,857,
2021-01-21,전남,692,6,567,
2021-01-21,경북,2818,64,2539,
2021-01-21,경남,1833,7,1528,
2021-01-21,제주,511,0,483,
2021-01-21,검역,2621,3,1894,
2021-01-22,서울,23096,290,18156,
2021-01-22,부산,2497,87,1975,
2021-01-22,대구,8201,206,7838,
2021-01-22,인천,3628,45,3108,
2021-01-22,광주,1471,15,1276,
2021-01-22,대전,959,12,899,
2021-01-22,울산,909,36,781,
2021-01-22,세종,173,1,156,
2021-01-22,경기,18771,405,15046,
2021-01-22,강원,1590,29,1319,
2021-01-22,충북,1489,50,1185,
2021-01-22,충남,1943,31,1749,
2021-01-22,전북,1002,41,864,
2021-01-22,전남,699,6,569,
2021-01-22,경북,2833,64,2555,
2021-01-22,경남,1854,7,1561,
2021-01-22,제주,513,0,484,
2021-01-22,검역,2630,3,1894,
2021-01-23,서울,23223,294,18294,
2021-01-23,부산,2530,87,2005,
2021-01-23,대구,8223,206,7853,
2021-01-23,인천,3640,45,3125,
2021-01-23,광주,1478,15,1281,
2021-01-23,대전,960,12,905,
2021-01-23,울산,911,36,789,
2021-01-23,세종,174,1,157,
2021-01-23,경기,18888,407,15234,
2021-01-23,강원,1596,29,1343,
2021-01-23,충북,1493,51,1198,
2021-01-23,충남,1960,32,1760,
2021-01-23,전북,1009,42,875,
2021-01-23,전남,709,6,573,
2021-01-23,경북,2851,64,2576,
2021-01-23,경남,1886,7,1614,
2021-01-23,제주,516,0,485,
2021-01-23,검역,2642,3,1977,
2021-01-24,서울,23356,297,18454,
2021-01-24,부산,2550,88,2031,
2021-01-24,대구,8235,206,7868,
2021-01-24,인천,3665,46,3146,
2021-01-24,광주,1495,16,1293,
2021-01-24,대전,960,13,911,
2021-01-24,울산,913,36,800,
2021-01-24,세종,185,1,157,
2021-01-24,경기,18987,410,15386,
2021-01-24,강원,1607,30,1352,
2021-01-24,충북,1505,52,1203,
2021-01-24,충남,1969,32,1767,
2021-01-24,전북,1013,42,881,
2021-01-24,전남,710,6,573,
2021-01-24,경북,2859,64,2600,
2021-01-24,경남,1903,7,1642,
2021-01-24,제주,518,0,488,
2021-01-24,검역,2651,3,1978,
2021-01-25,서울,23458,301,18626,
2021-01-25,부산,2570,88,2057,
2021-01-25,대구,8250,207,7880,
2021-01-25,인천,3679,46,3154,
2021-01-25,광주,1511,16,1305,
2021-01-25,대전,1085,13,913,
2021-01-25,울산,915,36,804,
2021-01-25,세종,187,1,159,
2021-01-25,경기,19063,414,15515,
2021-01-25,강원,1611,30,1369,
2021-01-25,충북,1513,53,1218,
2021-01-25,충남,1982,33,1772,
2021-01-25,전북,1013,42,884,
2021-01-25,전남,713,6,575,
2021-01-25,경북,2874,64,2610,
2021-01-25,경남,1914,7,1649,
2021-01-25,제주,518,0,488,
2021-01-25,검역,2662,3,1978,
2021-01-26,서울,23562,304,19028,
2021-01-26,부산,2597,89,2094,
2021-01-26,대구,8263,207,7905,
2021-01-26,인천,3697,47,3178,
2021-01-26,광주,1523,16,1320,
2021-01-26,대전,1089,13,920,
2021-01-26,울산,915,36,823,
2021-01-26,세종,189,1,162,
2021-01-26,경기,19140,417,16704,
2021-01-26,강원,1654,30,1379,
2021-01-26,충북,1520,53,1240,
2021-01-26,충남,1988,33,1781,
2021-01-26,전북,1014,42,901,
2021-01-26,전남,722,6,579,
2021-01-26,경북,2882,65,2629,
2021-01-26,경남,1926,9,1680,
2021-01-26,제주,518,0,492,
2021-01-26,검역,2668,3,1978,
2021-01-27,서울,23691,307,19158,
2021-01-27,부산,2629,89,2161,
2021-01-27,대구,8269,207,7917,
2021-01-27,인천,3717,47,3328,
